generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.299999,34.280000,0.698950,0.062104,0.909291
500,29.600000,25.800000,0.553488,0.084308,0.763636
1000,35.799999,20.280000,0.404339,0.093077,0.662723
1500,38.119999,17.640000,0.299320,0.102689,0.609829
2000,42.200001,15.360000,0.218750,0.106883,0.555495
2500,38.020000,14.580000,0.139918,0.101900,0.553631
3000,40.259998,13.140000,0.100457,0.101883,0.506603
3500,39.279999,12.580000,0.047695,0.115783,0.510488
4000,40.840000,12.260000,0.032626,0.108584,0.495482
4500,41.279999,12.760000,0.015674,0.103952,0.515051
5000,39.619999,12.100000,0.013223,0.108286,0.475078
