generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.020000,10.120000,0.197628,0.156105,0.379913
500,44.540001,11.920000,0.110738,0.127790,0.462726
1000,38.360001,12.980000,0.067797,0.108643,0.511635
1500,39.840000,12.960000,0.037037,0.103287,0.526193
2000,35.320000,12.360000,0.019417,0.109450,0.498701
2500,33.200001,11.840000,0.016892,0.108870,0.469567
3000,43.099998,12.000000,0.003333,0.098021,0.485836
3500,38.180000,12.340000,0.003241,0.089976,0.503529
4000,42.939999,12.140000,0.003295,0.107658,0.497399
4500,46.360001,12.220000,0.003273,0.084425,0.497048
5000,38.779999,12.780000,0.003130,0.082522,0.528560
