generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.040001,9.740000,0.213552,0.163095,0.346107
500,38.720001,11.440000,0.104895,0.137889,0.447882
1000,35.700001,12.080000,0.052980,0.114511,0.474948
1500,42.480000,12.400000,0.035484,0.098438,0.505056
2000,39.340000,12.900000,0.015504,0.097202,0.522170
2500,41.919998,12.040000,0.013289,0.101368,0.480972
3000,37.279999,11.780000,0.003396,0.119681,0.484551
3500,40.200001,11.960000,0.003344,0.112584,0.486271
4000,34.279999,12.300000,0.000000,0.100513,0.506965
4500,46.840000,12.500000,0.000000,0.103772,0.522766
5000,35.599998,12.360000,0.000000,0.103739,0.499160
