generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.000000,33.600000,0.682143,0.062643,0.904596
500,32.099998,26.280000,0.566210,0.084688,0.770235
1000,27.700001,20.740000,0.410800,0.091209,0.674536
1500,38.860001,16.700000,0.273054,0.102454,0.586540
2000,43.720001,15.620000,0.166453,0.094551,0.577407
2500,41.660000,13.860000,0.098124,0.097246,0.533702
3000,41.139999,12.660000,0.085308,0.116313,0.492872
3500,41.619999,12.880000,0.037267,0.109166,0.517507
4000,38.880001,12.100000,0.019835,0.104513,0.479863
4500,40.500000,12.240000,0.013072,0.103284,0.501310
5000,41.320000,12.160000,0.009868,0.102695,0.496653
