generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.139999,19.600000,0.395918,0.095123,0.639842
500,41.020000,16.900000,0.267456,0.098646,0.595601
1000,38.000000,15.080000,0.185676,0.103704,0.559648
1500,40.080002,13.820000,0.112880,0.108068,0.526687
2000,34.820000,13.560000,0.058997,0.100931,0.524170
2500,45.060001,13.180000,0.045524,0.106047,0.518148
3000,38.580002,13.140000,0.021309,0.098657,0.527830
3500,41.500000,12.720000,0.009434,0.093641,0.514652
4000,37.020000,12.280000,0.003257,0.104355,0.505691
4500,43.419998,12.140000,0.003295,0.083272,0.493985
5000,40.200001,12.140000,0.000000,0.102603,0.490196
