generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.439999,14.160000,0.265537,0.123649,0.514701
500,36.919998,14.140000,0.198020,0.109980,0.524643
1000,38.040001,13.520000,0.109467,0.103293,0.518219
1500,46.759998,12.520000,0.067093,0.118943,0.489359
2000,44.279999,12.680000,0.031546,0.102137,0.507562
2500,44.840000,12.140000,0.023064,0.104624,0.484505
3000,43.779999,12.420000,0.012882,0.088109,0.510953
3500,45.820000,11.900000,0.010084,0.105327,0.480737
4000,40.900002,11.680000,0.003425,0.108113,0.469599
4500,40.860001,12.180000,0.003284,0.100362,0.501238
5000,38.840000,12.180000,0.000000,0.104013,0.499520
