generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.980000,23.500000,0.481702,0.087213,0.728580
500,36.840000,18.980000,0.339305,0.094026,0.645623
1000,37.060001,16.300000,0.262577,0.105004,0.579205
1500,42.439999,15.120000,0.174603,0.099971,0.560724
2000,40.340000,14.040000,0.122507,0.109490,0.537327
2500,37.259998,12.600000,0.082540,0.116534,0.494288
3000,43.759998,13.040000,0.052147,0.097316,0.519256
3500,36.560001,12.500000,0.028800,0.107357,0.505893
4000,45.740002,12.340000,0.016207,0.100405,0.500988
4500,38.180000,12.000000,0.013333,0.092314,0.502242
5000,46.820000,12.240000,0.009804,0.101156,0.493705
