generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.520000,29.320000,0.601637,0.072625,0.835432
500,30.080000,22.260000,0.481581,0.094684,0.688010
1000,33.740002,19.100000,0.341361,0.099931,0.649687
1500,35.480000,15.360000,0.223958,0.111961,0.554231
2000,47.360001,14.640000,0.147541,0.103757,0.552873
2500,37.860001,13.800000,0.092754,0.105086,0.535024
3000,41.840000,13.280000,0.066265,0.100841,0.518574
3500,37.919998,12.540000,0.031898,0.102372,0.498283
4000,40.820000,12.480000,0.016026,0.108231,0.503142
4500,32.320000,12.520000,0.006390,0.097680,0.511523
5000,40.419998,12.360000,0.003236,0.102359,0.503939
