generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.660000,25.500000,0.530196,0.083568,0.762770
500,43.180000,19.900000,0.428141,0.098975,0.638756
1000,44.919998,16.600000,0.306024,0.106337,0.570082
1500,36.060001,15.240000,0.215223,0.109247,0.560578
2000,42.020000,13.280000,0.141566,0.112792,0.505695
2500,42.980000,13.600000,0.088235,0.102652,0.525816
3000,38.139999,13.440000,0.053571,0.093222,0.532169
3500,38.340000,12.920000,0.030960,0.097938,0.522133
4000,34.759998,13.500000,0.014815,0.087272,0.547418
4500,39.240002,13.080000,0.006116,0.074445,0.530290
5000,39.720001,12.460000,0.003210,0.105154,0.505413
