generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.900002,19.120000,0.372385,0.097051,0.637236
500,32.220001,16.660000,0.261705,0.098186,0.586556
1000,44.880001,14.760000,0.162602,0.101797,0.550327
1500,38.720001,13.700000,0.110949,0.110031,0.528356
2000,46.779999,12.560000,0.060510,0.112681,0.496042
2500,35.520000,12.560000,0.028662,0.104729,0.506036
3000,39.500000,12.140000,0.009885,0.099841,0.491814
3500,35.200001,11.960000,0.003344,0.094075,0.491030
4000,37.639999,12.040000,0.003322,0.101521,0.486538
4500,39.240002,12.260000,0.003263,0.102250,0.494612
5000,41.299999,12.020000,0.003328,0.110180,0.492894
