generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.939999,49.000000,1.000000,0.054951,1.000000
500,26.340000,36.300000,0.777961,0.065187,0.904609
1000,36.860001,27.700000,0.600722,0.080198,0.789942
1500,41.700001,22.300000,0.480717,0.091695,0.696548
2000,45.040001,17.840000,0.322870,0.103855,0.613664
2500,47.639999,15.180000,0.234519,0.107537,0.545610
3000,42.259998,14.860000,0.164199,0.099599,0.561937
3500,37.700001,13.620000,0.105727,0.092273,0.526722
4000,38.900002,13.520000,0.056213,0.097802,0.534888
4500,41.480000,13.040000,0.042945,0.107565,0.516910
5000,38.360001,12.700000,0.028346,0.092757,0.509345
