generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.459999,10.160000,0.196850,0.137706,0.358787
500,45.520000,11.260000,0.095915,0.122764,0.433186
1000,41.060001,11.940000,0.056951,0.118586,0.474894
1500,43.240002,12.160000,0.016447,0.100547,0.497521
2000,45.599998,12.440000,0.006431,0.102210,0.502822
2500,43.759998,11.820000,0.006768,0.113767,0.479433
3000,34.139999,11.660000,0.006861,0.108466,0.468622
3500,40.139999,12.640000,0.003165,0.102886,0.514468
4000,41.439999,12.460000,0.003210,0.098011,0.507519
4500,46.900002,11.980000,0.000000,0.112225,0.485708
5000,35.139999,12.280000,0.000000,0.090169,0.499525
