generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.599998,10.220000,0.215264,0.155750,0.367973
500,40.480000,12.160000,0.108553,0.119908,0.470228
1000,45.619999,12.960000,0.058642,0.094066,0.517775
1500,38.220001,12.460000,0.032103,0.098291,0.500305
2000,41.900002,12.660000,0.025276,0.099839,0.509371
2500,39.680000,12.200000,0.019672,0.096836,0.506940
3000,37.380001,12.540000,0.012759,0.105183,0.503061
3500,34.480000,12.960000,0.003086,0.094794,0.524660
4000,35.680000,12.640000,0.000000,0.102489,0.511810
4500,38.160000,12.660000,0.000000,0.104278,0.518184
5000,41.240002,11.980000,0.000000,0.114290,0.494681
