generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.759998,44.200000,0.904977,0.055251,0.987728
500,41.040001,32.600000,0.709202,0.072377,0.859277
1000,38.619999,25.020000,0.554756,0.087719,0.738129
1500,40.240002,20.620000,0.411251,0.093812,0.664226
2000,38.040001,16.680000,0.285372,0.106556,0.581251
2500,42.320000,15.160000,0.182058,0.105368,0.560493
3000,36.980000,13.520000,0.118343,0.104298,0.514935
3500,38.980000,12.640000,0.066456,0.110703,0.497912
4000,42.160000,12.400000,0.035484,0.109439,0.499585
4500,40.200001,12.380000,0.019386,0.110023,0.494499
5000,32.740002,12.260000,0.006525,0.111634,0.502327
