generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.700001,14.420000,0.324549,0.125270,0.487513
500,37.680000,13.800000,0.214493,0.118448,0.497401
1000,42.340000,13.680000,0.140351,0.117502,0.514595
1500,41.459999,13.380000,0.098655,0.119634,0.522193
2000,46.639999,13.480000,0.041543,0.102222,0.533408
2500,40.680000,13.280000,0.024096,0.094017,0.532637
3000,37.599998,12.540000,0.009569,0.098112,0.511683
3500,40.480000,12.280000,0.006515,0.080851,0.505597
4000,41.160000,12.360000,0.003236,0.107211,0.499798
4500,41.459999,12.020000,0.003328,0.097509,0.485266
5000,38.740002,12.360000,0.003236,0.111791,0.497840
