generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.220001,24.780000,0.500404,0.082723,0.756617
500,33.240002,19.620000,0.362895,0.095853,0.652604
1000,36.020000,16.620000,0.235860,0.097487,0.596347
1500,39.400002,14.720000,0.173913,0.105270,0.539874
2000,41.820000,13.400000,0.119403,0.102942,0.514137
2500,36.340000,12.900000,0.080620,0.103465,0.492421
3000,44.400002,12.860000,0.049767,0.102904,0.504682
3500,38.360001,12.360000,0.032362,0.104292,0.495438
4000,42.939999,12.820000,0.024961,0.096981,0.517215
4500,36.939999,12.260000,0.013051,0.107796,0.504248
5000,45.240002,11.960000,0.010033,0.102620,0.487229
