generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.040001,20.300000,0.431527,0.097224,0.647173
500,36.820000,17.680000,0.319005,0.106007,0.610776
1000,39.020000,15.420000,0.184176,0.102393,0.568197
1500,39.279999,13.880000,0.103746,0.105064,0.533393
2000,35.040001,13.320000,0.078078,0.106546,0.520431
2500,40.400002,12.940000,0.034003,0.103597,0.524067
3000,38.900002,12.760000,0.015674,0.097315,0.508523
3500,41.840000,12.740000,0.009419,0.080010,0.516828
4000,40.119999,12.380000,0.009693,0.096671,0.503360
4500,37.619999,12.220000,0.003273,0.108396,0.493853
5000,47.020000,12.120000,0.003300,0.094014,0.486503
