generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.419998,20.060000,0.398804,0.096297,0.651180
500,33.919998,16.420000,0.265530,0.106114,0.587710
1000,37.599998,15.160000,0.187335,0.101881,0.557916
1500,36.419998,13.660000,0.117130,0.110375,0.525676
2000,35.939999,12.940000,0.071097,0.108011,0.512607
2500,37.680000,13.160000,0.045593,0.104417,0.526056
3000,36.700001,12.440000,0.012862,0.096009,0.494291
3500,41.000000,13.040000,0.006135,0.096116,0.530618
4000,35.119999,13.040000,0.006135,0.099122,0.525127
4500,36.119999,12.440000,0.006431,0.093387,0.507121
5000,43.639999,12.660000,0.006319,0.105195,0.515990
