generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.500000,24.500000,0.511020,0.086172,0.742556
500,33.400002,19.420000,0.383110,0.103585,0.645761
1000,39.880001,17.120000,0.278037,0.100902,0.607011
1500,36.340000,14.920000,0.195710,0.106393,0.543447
2000,35.880001,14.360000,0.122563,0.096178,0.546557
2500,41.000000,13.860000,0.101010,0.098433,0.529297
3000,40.720001,13.480000,0.071217,0.096570,0.539182
3500,41.080002,12.580000,0.034976,0.092176,0.507778
4000,39.380001,12.680000,0.022082,0.108389,0.504735
4500,41.160000,12.620000,0.009509,0.099496,0.508501
5000,39.500000,12.540000,0.009569,0.102677,0.515281
