generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.040001,39.300000,0.801018,0.056567,0.961845
500,45.020000,29.240000,0.630643,0.078158,0.815197
1000,29.900000,22.880000,0.496503,0.092961,0.703073
1500,38.340000,19.480000,0.371663,0.096279,0.643458
2000,38.180000,17.080000,0.264637,0.093675,0.612075
2500,38.340000,14.900000,0.185235,0.104942,0.549234
3000,41.799999,14.220000,0.137834,0.108355,0.535896
3500,40.840000,13.140000,0.082192,0.106621,0.508298
4000,44.220001,12.400000,0.029032,0.103691,0.495022
4500,41.400002,12.620000,0.022187,0.100802,0.509727
5000,37.099998,12.800000,0.012500,0.091681,0.513863
