generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.940001,29.140000,0.613590,0.075178,0.825060
500,40.759998,23.720000,0.487352,0.088124,0.736075
1000,39.919998,19.420000,0.376931,0.096581,0.642593
1500,35.240002,17.280000,0.259259,0.099492,0.611061
2000,44.619999,14.500000,0.173793,0.105805,0.534896
2500,41.419998,13.880000,0.100865,0.100014,0.538702
3000,39.459999,13.360000,0.068862,0.105229,0.531334
3500,42.459999,12.320000,0.045455,0.097819,0.501221
4000,37.400002,13.180000,0.027314,0.095997,0.534534
4500,42.860001,12.380000,0.022617,0.110138,0.493201
5000,38.099998,12.680000,0.015773,0.098209,0.521840
