generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.680000,14.380000,0.264256,0.123637,0.518673
500,37.419998,14.440000,0.177285,0.108478,0.535702
1000,41.500000,13.420000,0.110283,0.100572,0.527369
1500,32.099998,12.620000,0.072900,0.111755,0.500619
2000,34.660000,12.660000,0.047393,0.113548,0.504803
2500,40.980000,12.520000,0.025559,0.107418,0.493870
3000,38.560001,12.460000,0.009631,0.106394,0.503963
3500,35.180000,12.020000,0.003328,0.105350,0.493776
4000,39.820000,12.480000,0.000000,0.098392,0.498980
4500,41.439999,12.680000,0.000000,0.092495,0.518410
5000,46.259998,12.240000,0.000000,0.057995,0.508130
