generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.220001,44.220000,0.902759,0.054889,0.990148
500,29.160000,34.640000,0.737875,0.066545,0.892470
1000,39.360001,26.660000,0.580645,0.081416,0.776308
1500,32.980000,21.420000,0.457516,0.091944,0.673973
2000,36.439999,17.940000,0.314381,0.099289,0.613920
2500,43.660000,15.940000,0.200753,0.105448,0.585988
3000,37.400002,14.240000,0.157303,0.107070,0.528204
3500,40.959999,13.520000,0.082840,0.099236,0.526338
4000,36.040001,13.560000,0.053097,0.101452,0.545104
4500,41.919998,13.100000,0.039695,0.100315,0.514978
5000,39.200001,12.460000,0.022472,0.106385,0.499155
