generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,47.700001,44.040000,0.898274,0.054804,0.990148
500,37.939999,33.440000,0.703349,0.066889,0.883431
1000,35.000000,25.600000,0.551562,0.084983,0.752277
1500,41.040001,20.720000,0.432432,0.098289,0.667156
2000,35.080002,17.800000,0.325843,0.102900,0.608728
2500,40.220001,16.360000,0.193154,0.101031,0.602949
3000,42.520000,14.840000,0.140162,0.101292,0.560622
3500,44.000000,13.800000,0.095652,0.100159,0.543872
4000,35.799999,12.660000,0.066351,0.106555,0.489231
4500,41.799999,12.940000,0.052550,0.103001,0.513884
5000,36.840000,12.780000,0.034429,0.105854,0.515459
