generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.259998,14.280000,0.285714,0.121501,0.495381
500,35.580002,13.660000,0.166911,0.115209,0.510288
1000,36.380001,13.680000,0.108187,0.103379,0.526646
1500,37.799999,12.840000,0.062305,0.107269,0.511979
2000,35.840000,12.300000,0.042276,0.104619,0.490771
2500,40.080002,12.780000,0.025039,0.100590,0.516698
3000,40.380001,11.980000,0.013356,0.115550,0.484032
3500,43.759998,12.140000,0.009885,0.110033,0.489701
4000,33.639999,11.920000,0.003356,0.099164,0.484137
4500,34.740002,12.520000,0.000000,0.095139,0.510102
5000,44.220001,12.720000,0.000000,0.101444,0.522265
