generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.799999,39.160000,0.796731,0.056480,0.961150
500,39.619999,29.580000,0.645030,0.077123,0.816253
1000,37.799999,23.680000,0.516892,0.088540,0.713992
1500,36.660000,19.480000,0.381930,0.096735,0.640548
2000,31.219999,16.300000,0.265031,0.100723,0.577488
2500,42.480000,14.840000,0.175202,0.105749,0.540863
3000,41.919998,13.820000,0.118669,0.105096,0.532819
3500,38.560001,13.640000,0.067449,0.100839,0.534517
4000,42.459999,12.580000,0.041335,0.108697,0.502959
4500,42.419998,12.280000,0.029316,0.106354,0.488357
5000,41.520000,12.380000,0.003231,0.099568,0.502073
