generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.360001,19.460000,0.409044,0.099293,0.625326
500,38.119999,17.080000,0.302108,0.109054,0.592123
1000,38.660000,15.220000,0.207622,0.103387,0.548789
1500,35.939999,14.380000,0.116829,0.095470,0.551688
2000,35.840000,13.300000,0.072180,0.107467,0.526260
2500,36.639999,12.380000,0.048465,0.118474,0.491478
3000,41.779999,12.540000,0.025518,0.099055,0.489194
3500,41.560001,12.480000,0.016026,0.103952,0.500033
4000,39.599998,12.640000,0.006329,0.102396,0.515329
4500,39.779999,12.440000,0.003215,0.097803,0.495939
5000,36.840000,12.600000,0.003175,0.104428,0.514031
