generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.340000,14.720000,0.312500,0.119364,0.502850
500,39.040001,14.420000,0.191401,0.115390,0.525018
1000,39.840000,13.300000,0.126316,0.117817,0.507805
1500,38.400002,13.000000,0.080000,0.106730,0.500626
2000,44.099998,13.240000,0.045317,0.100080,0.526968
2500,36.740002,12.500000,0.032000,0.107078,0.498137
3000,40.180000,12.860000,0.024883,0.097849,0.522407
3500,44.020000,12.420000,0.009662,0.103810,0.512590
4000,42.259998,12.660000,0.009479,0.094598,0.513328
4500,44.560001,12.220000,0.006547,0.103534,0.498762
5000,39.939999,12.140000,0.003295,0.097640,0.496335
