generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.340000,5.100000,0.101961,0.240261,0.207207
500,39.720001,9.700000,0.045361,0.138691,0.382849
1000,38.020000,11.640000,0.027491,0.105564,0.468386
1500,38.619999,12.000000,0.023333,0.104785,0.488201
2000,34.799999,12.040000,0.016611,0.106921,0.487141
2500,35.180000,12.880000,0.006211,0.082466,0.525958
3000,39.099998,12.440000,0.003215,0.101340,0.510016
3500,36.080002,12.400000,0.003226,0.096802,0.506890
4000,45.200001,12.680000,0.003155,0.086205,0.514652
4500,47.540001,11.980000,0.003339,0.114439,0.499750
5000,42.520000,12.060000,0.000000,0.101261,0.487058
