generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.020000,44.460000,0.905983,0.054638,0.992682
500,26.940001,31.780000,0.692259,0.074455,0.846543
1000,35.439999,24.320000,0.511513,0.088191,0.739781
1500,47.860001,19.820000,0.355197,0.091795,0.661530
2000,37.200001,16.940000,0.247934,0.104449,0.606659
2500,35.400002,14.760000,0.168022,0.109810,0.554207
3000,33.520000,15.380000,0.111834,0.092953,0.594180
3500,43.880001,13.740000,0.084425,0.097971,0.532129
4000,40.540001,12.800000,0.040625,0.106256,0.508759
4500,38.540001,12.100000,0.013223,0.100197,0.498035
5000,40.480000,12.820000,0.012480,0.098419,0.516092
