generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.379999,28.980000,0.590752,0.073022,0.832365
500,40.439999,22.820000,0.452235,0.084920,0.718171
1000,35.520000,18.480000,0.346320,0.095499,0.616334
1500,39.700001,15.920000,0.236181,0.101295,0.565039
2000,42.959999,14.020000,0.168331,0.110434,0.518592
2500,41.040001,13.340000,0.122939,0.108750,0.512538
3000,40.360001,12.920000,0.077399,0.108360,0.511881
3500,38.080002,13.340000,0.047976,0.101104,0.528236
4000,45.840000,12.440000,0.041801,0.109158,0.491335
4500,39.320000,12.380000,0.019386,0.109548,0.505785
5000,37.439999,12.400000,0.012903,0.108225,0.495456
