generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.820000,16.000000,0.325000,0.111941,0.559088
500,32.400002,14.700000,0.204082,0.107101,0.544771
1000,36.680000,13.620000,0.143906,0.107742,0.509513
1500,36.500000,13.480000,0.106825,0.107524,0.517995
2000,46.639999,13.360000,0.065868,0.097436,0.523725
2500,43.200001,12.740000,0.053375,0.102244,0.510461
3000,35.840000,12.140000,0.023064,0.110193,0.486757
3500,43.240002,12.300000,0.016260,0.108143,0.507106
4000,40.959999,12.180000,0.009852,0.101276,0.495298
4500,45.439999,12.080000,0.000000,0.069584,0.489369
5000,42.060001,12.020000,0.000000,0.114485,0.499545
