generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.439999,24.000000,0.493333,0.084175,0.737094
500,38.500000,19.000000,0.360000,0.097623,0.632251
1000,42.840000,16.440000,0.236010,0.105773,0.591543
1500,41.759998,14.360000,0.155989,0.105726,0.530704
2000,37.419998,13.260000,0.093514,0.102827,0.511134
2500,33.759998,13.160000,0.051672,0.103622,0.520522
3000,39.299999,12.840000,0.031153,0.099696,0.513257
3500,41.320000,12.320000,0.016234,0.110512,0.495713
4000,42.700001,12.000000,0.013333,0.111029,0.479531
4500,37.419998,11.780000,0.003396,0.108646,0.485255
5000,38.540001,12.440000,0.000000,0.101791,0.508213
