generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.959999,39.740000,0.812280,0.056595,0.963437
500,35.259998,28.780000,0.629604,0.080736,0.803729
1000,41.959999,21.940000,0.452142,0.093034,0.692921
1500,39.799999,18.340000,0.335878,0.102326,0.625082
2000,37.639999,15.740000,0.231258,0.101184,0.572498
2500,37.200001,14.440000,0.130194,0.099920,0.554527
3000,43.639999,13.500000,0.088889,0.098962,0.527671
3500,40.240002,13.000000,0.061538,0.101798,0.501580
4000,42.040001,13.020000,0.033794,0.098557,0.518396
4500,48.939999,12.380000,0.025848,0.107183,0.498223
5000,37.400002,12.840000,0.015576,0.088134,0.518691
