generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.240002,24.000000,0.453333,0.080062,0.759854
500,40.040001,19.820000,0.332997,0.091086,0.672927
1000,44.799999,16.360000,0.232274,0.104452,0.587633
1500,38.400002,15.200000,0.155263,0.100479,0.569652
2000,43.700001,14.220000,0.104079,0.099961,0.546806
2500,39.340000,13.740000,0.069869,0.094903,0.537139
3000,28.920000,12.620000,0.038035,0.107414,0.502735
3500,42.119999,12.100000,0.023140,0.108986,0.483098
4000,41.080002,12.700000,0.012598,0.099254,0.509045
4500,38.520000,12.700000,0.012598,0.099939,0.517248
5000,40.700001,12.760000,0.012539,0.091033,0.516946
