generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.380001,4.860000,0.090535,0.236778,0.176302
500,35.299999,9.880000,0.040486,0.143399,0.404666
1000,41.840000,11.360000,0.024648,0.111588,0.455470
1500,35.580002,11.980000,0.020033,0.115189,0.493550
2000,42.000000,12.200000,0.006557,0.091630,0.493731
2500,43.180000,12.680000,0.006309,0.095984,0.513675
3000,39.360001,12.720000,0.003145,0.100561,0.520306
3500,39.959999,12.680000,0.003155,0.087645,0.524910
4000,40.619999,11.680000,0.003425,0.102958,0.474644
4500,44.020000,12.120000,0.003300,0.102826,0.497388
5000,38.720001,12.360000,0.003236,0.102807,0.502552
