generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.299999,19.500000,0.391795,0.097682,0.636953
500,38.000000,17.540000,0.271380,0.099459,0.619676
1000,35.520000,15.020000,0.186418,0.105940,0.554747
1500,41.980000,13.640000,0.120235,0.105711,0.514216
2000,40.619999,12.780000,0.068858,0.099526,0.490553
2500,36.340000,12.580000,0.041335,0.104580,0.501580
3000,47.840000,12.340000,0.032415,0.097553,0.487139
3500,43.900002,12.560000,0.025478,0.096928,0.508407
4000,40.680000,12.440000,0.016077,0.105321,0.495813
4500,41.139999,12.300000,0.009756,0.099987,0.489443
5000,39.080002,12.120000,0.006601,0.108485,0.491450
