generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.740002,10.140000,0.185404,0.142706,0.366925
500,38.279999,11.700000,0.092308,0.121877,0.457486
1000,39.840000,12.900000,0.049612,0.107829,0.508337
1500,41.520000,12.180000,0.036125,0.108974,0.484605
2000,40.279999,11.800000,0.016949,0.111994,0.478997
2500,43.000000,12.400000,0.016129,0.087358,0.508795
3000,42.840000,11.960000,0.006689,0.093725,0.491553
3500,35.320000,12.220000,0.006547,0.103383,0.497137
4000,42.220001,12.960000,0.003086,0.103110,0.535030
4500,36.639999,12.700000,0.003150,0.104794,0.520719
5000,42.820000,12.660000,0.003160,0.100723,0.516624
