generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.040001,33.900000,0.680826,0.060991,0.912854
500,34.740002,25.500000,0.534902,0.081876,0.765304
1000,41.119999,19.840000,0.389113,0.094318,0.661019
1500,38.419998,17.060000,0.271981,0.097745,0.599803
2000,42.860001,14.860000,0.169583,0.100948,0.555923
2500,45.980000,14.420000,0.133148,0.099349,0.552092
3000,48.000000,13.500000,0.071111,0.098595,0.524080
3500,41.820000,12.440000,0.057878,0.106868,0.495446
4000,36.180000,12.480000,0.038462,0.100372,0.497307
4500,36.360001,12.220000,0.019640,0.106668,0.497145
5000,40.980000,12.300000,0.016260,0.104825,0.493009
