generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.299999,5.300000,0.113208,0.225696,0.196945
500,39.639999,10.800000,0.025926,0.122157,0.433412
1000,38.040001,11.940000,0.006700,0.113309,0.492079
1500,38.639999,12.440000,0.000000,0.108331,0.507135
2000,36.580002,12.200000,0.000000,0.100228,0.494496
2500,39.939999,12.040000,0.000000,0.102722,0.490171
3000,45.660000,12.540000,0.000000,0.093755,0.503168
3500,44.680000,12.820000,0.000000,0.091812,0.524828
4000,44.259998,12.240000,0.000000,0.109874,0.501437
4500,38.099998,11.880000,0.000000,0.102919,0.492243
5000,39.939999,11.740000,0.000000,0.103072,0.474165
