generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.279999,38.500000,0.795844,0.058817,0.946661
500,26.840000,28.440000,0.628692,0.079873,0.794978
1000,29.160000,22.620000,0.491600,0.092183,0.693353
1500,40.740002,18.880000,0.362288,0.098331,0.635596
2000,36.639999,16.660000,0.237695,0.102154,0.598889
2500,40.060001,15.060000,0.167331,0.097387,0.568794
3000,38.740002,13.600000,0.114706,0.116075,0.526583
3500,36.619999,12.840000,0.065421,0.114609,0.504404
4000,44.380001,12.740000,0.034537,0.101985,0.511175
4500,38.560001,12.260000,0.022838,0.105397,0.497016
5000,39.459999,12.600000,0.009524,0.102129,0.514375
