generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.680000,24.800000,0.532258,0.084555,0.740422
500,43.279999,20.380000,0.400393,0.096271,0.668163
1000,42.799999,17.740000,0.279594,0.096890,0.628618
1500,34.680000,15.260000,0.173001,0.097886,0.570515
2000,37.299999,13.820000,0.127352,0.111369,0.534894
2500,37.520000,13.660000,0.076135,0.105761,0.541877
3000,41.599998,13.100000,0.051908,0.096394,0.524420
3500,40.660000,12.840000,0.034268,0.108492,0.518383
4000,41.680000,12.020000,0.023295,0.108143,0.483576
4500,34.599998,11.520000,0.013889,0.114516,0.470308
5000,44.099998,12.280000,0.006515,0.120363,0.501814
