generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.360001,20.400000,0.417647,0.094409,0.658422
500,43.240002,16.640000,0.278846,0.102993,0.582530
1000,42.439999,15.160000,0.184697,0.104769,0.555012
1500,41.299999,13.960000,0.126074,0.095339,0.541736
2000,44.240002,12.640000,0.066456,0.104870,0.508790
2500,43.040001,12.360000,0.042071,0.109972,0.495007
3000,38.419998,13.180000,0.024279,0.101286,0.533450
3500,39.099998,12.340000,0.012966,0.101368,0.503662
4000,41.299999,11.820000,0.006768,0.116727,0.491126
4500,44.099998,12.080000,0.003311,0.110288,0.486395
5000,45.939999,12.560000,0.000000,0.102983,0.517181
