generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.299999,28.200000,0.580142,0.076207,0.820450
500,27.879999,22.200000,0.434234,0.086358,0.709154
1000,34.360001,17.960000,0.340757,0.104769,0.613602
1500,47.520000,16.220000,0.217016,0.102710,0.599825
2000,41.259998,14.740000,0.151967,0.100766,0.554738
2500,38.639999,14.020000,0.099857,0.101816,0.543996
3000,37.380001,13.360000,0.074850,0.100215,0.518036
3500,42.060001,12.480000,0.044872,0.103812,0.492879
4000,39.180000,12.740000,0.037677,0.108371,0.512062
4500,39.580002,12.600000,0.025397,0.087148,0.501888
5000,45.419998,12.240000,0.009804,0.113446,0.495876
