generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.740002,9.540000,0.213836,0.170088,0.347083
500,38.320000,11.840000,0.108108,0.123569,0.452835
1000,34.320000,12.640000,0.053797,0.104164,0.505920
1500,38.340000,12.960000,0.033951,0.103040,0.525693
2000,39.020000,12.460000,0.022472,0.106959,0.515531
2500,44.740002,12.240000,0.016340,0.091443,0.501723
3000,35.779999,12.440000,0.006431,0.095774,0.498631
3500,43.919998,12.340000,0.006483,0.096710,0.496743
4000,37.639999,12.380000,0.003231,0.103189,0.501407
4500,45.419998,12.400000,0.000000,0.092356,0.511551
5000,42.959999,12.420000,0.000000,0.098905,0.505163
