generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.880001,5.500000,0.101818,0.236681,0.204338
500,37.959999,10.300000,0.038835,0.129006,0.408513
1000,41.459999,11.480000,0.013937,0.117348,0.462355
1500,44.200001,11.920000,0.006711,0.108257,0.491133
2000,42.360001,11.600000,0.003448,0.115739,0.475772
2500,40.360001,12.400000,0.000000,0.105977,0.498231
3000,40.380001,12.740000,0.000000,0.100531,0.515708
3500,34.480000,12.240000,0.000000,0.110234,0.497948
4000,42.080002,12.000000,0.000000,0.110446,0.488451
4500,42.119999,12.140000,0.000000,0.099882,0.499275
5000,38.680000,12.080000,0.000000,0.107595,0.502846
