generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.220001,9.700000,0.185567,0.154150,0.358795
500,42.639999,11.620000,0.082616,0.128966,0.448267
1000,42.320000,12.260000,0.055465,0.110716,0.481543
1500,42.799999,12.780000,0.037559,0.098049,0.516644
2000,39.439999,12.160000,0.026316,0.105835,0.489883
2500,41.220001,12.720000,0.015723,0.104722,0.507841
3000,36.599998,12.760000,0.012539,0.102337,0.507306
3500,38.540001,12.160000,0.009868,0.107744,0.502328
4000,41.680000,12.200000,0.003279,0.100486,0.494683
4500,39.020000,12.380000,0.000000,0.084746,0.511569
5000,39.680000,11.780000,0.000000,0.085519,0.485468
