generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.180000,13.920000,0.275862,0.122819,0.487834
500,40.740002,13.640000,0.146628,0.107994,0.515999
1000,45.439999,13.400000,0.083582,0.104033,0.524234
1500,41.759998,13.060000,0.058193,0.092035,0.520523
2000,34.439999,12.300000,0.042276,0.103068,0.495119
2500,42.220001,12.040000,0.029900,0.108274,0.496020
3000,40.040001,12.220000,0.006547,0.108685,0.492097
3500,43.959999,12.940000,0.006182,0.097461,0.523713
4000,38.380001,12.440000,0.003215,0.087552,0.513505
4500,38.520000,12.600000,0.000000,0.093536,0.516466
5000,35.540001,12.860000,0.000000,0.095713,0.525623
