generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.279999,4.420000,0.045249,0.260590,0.209836
500,40.259998,9.600000,0.016667,0.137611,0.377684
1000,40.740002,11.100000,0.010811,0.118963,0.457550
1500,38.540001,11.940000,0.006700,0.119457,0.494930
2000,38.380001,12.580000,0.003180,0.101722,0.501660
2500,39.720001,12.140000,0.003295,0.093671,0.488861
3000,43.200001,12.300000,0.003252,0.106632,0.492125
3500,37.639999,11.960000,0.003344,0.086195,0.482976
4000,41.919998,11.860000,0.003373,0.096126,0.482482
4500,41.939999,12.160000,0.000000,0.105013,0.507946
5000,41.820000,12.520000,0.000000,0.096851,0.503142
