generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.919998,39.220000,0.802652,0.057123,0.957882
500,38.639999,30.160000,0.655172,0.076447,0.828077
1000,36.340000,22.660000,0.492498,0.094382,0.695613
1500,40.500000,19.060000,0.390346,0.099774,0.619852
2000,38.840000,17.200000,0.276744,0.096351,0.610921
2500,38.119999,15.120000,0.198413,0.106505,0.565708
3000,40.560001,13.740000,0.142649,0.110210,0.520370
3500,42.759998,12.700000,0.078740,0.107588,0.499042
4000,37.320000,12.680000,0.034700,0.094892,0.508682
4500,43.959999,12.820000,0.024961,0.099083,0.519509
5000,39.080002,12.760000,0.012539,0.100811,0.515786
