generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.680000,4.820000,0.091286,0.225625,0.177917
500,40.439999,10.120000,0.015810,0.116903,0.413429
1000,46.180000,11.560000,0.003460,0.121779,0.473381
1500,34.360001,11.780000,0.003396,0.106844,0.477298
2000,35.139999,11.780000,0.000000,0.112902,0.481692
2500,38.980000,12.240000,0.000000,0.098345,0.492644
3000,41.900002,12.180000,0.000000,0.100519,0.489562
3500,44.240002,12.280000,0.000000,0.092317,0.504398
4000,41.279999,12.380000,0.000000,0.106330,0.501005
4500,41.939999,12.180000,0.000000,0.095043,0.500103
5000,34.480000,11.760000,0.000000,0.115416,0.486450
