generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.320000,14.620000,0.314637,0.128367,0.514516
500,48.380001,14.300000,0.204196,0.113837,0.528228
1000,44.000000,13.240000,0.123867,0.110749,0.509547
1500,34.840000,13.120000,0.070122,0.110920,0.518370
2000,42.500000,12.440000,0.048232,0.110518,0.497948
2500,38.180000,12.960000,0.021605,0.081963,0.528855
3000,38.240002,12.040000,0.013289,0.111349,0.494682
3500,40.759998,12.520000,0.006390,0.085947,0.515193
4000,34.660000,12.280000,0.000000,0.103620,0.500777
4500,40.840000,12.240000,0.000000,0.107285,0.492191
5000,47.080002,12.180000,0.000000,0.109349,0.495279
