generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.799999,29.520000,0.619241,0.075094,0.830812
500,42.380001,23.200000,0.475862,0.086022,0.721613
1000,34.400002,18.940000,0.337909,0.095542,0.646790
1500,44.779999,16.240000,0.246305,0.107699,0.588912
2000,45.939999,14.220000,0.157525,0.111325,0.533571
2500,40.880001,13.020000,0.101382,0.114190,0.496910
3000,42.240002,12.800000,0.053125,0.107058,0.511666
3500,49.360001,12.580000,0.044515,0.109315,0.493019
4000,38.759998,12.820000,0.028081,0.092247,0.512583
4500,43.459999,12.220000,0.022913,0.111218,0.487889
5000,39.619999,12.140000,0.019769,0.106161,0.482241
