generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.000000,34.520000,0.705678,0.061970,0.911715
500,35.279999,25.700000,0.560311,0.083306,0.755816
1000,42.419998,21.100000,0.439810,0.096207,0.672006
1500,34.020000,17.600000,0.304545,0.098669,0.600581
2000,35.740002,15.280000,0.214660,0.111532,0.552458
2500,37.340000,13.880000,0.132565,0.097172,0.534375
3000,42.779999,13.380000,0.089686,0.098095,0.518103
3500,30.980000,13.140000,0.054795,0.090774,0.527191
4000,44.459999,12.660000,0.025276,0.105472,0.501770
4500,40.099998,12.160000,0.016447,0.107334,0.497932
5000,35.680000,12.340000,0.012966,0.104241,0.496759
