generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.340000,5.060000,0.173913,0.242052,0.184990
500,42.580002,9.520000,0.046218,0.145622,0.376333
1000,41.900002,11.000000,0.014545,0.126137,0.442501
1500,36.320000,11.400000,0.007018,0.112461,0.460606
2000,37.459999,12.040000,0.000000,0.109313,0.479329
2500,35.259998,12.360000,0.000000,0.101440,0.501601
3000,38.200001,12.440000,0.000000,0.082627,0.512667
3500,44.939999,12.100000,0.000000,0.089094,0.492400
4000,39.680000,11.620000,0.000000,0.104788,0.467200
4500,42.799999,12.020000,0.000000,0.106273,0.482549
5000,40.880001,12.600000,0.000000,0.094657,0.514110
