generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.719999,25.300000,0.513834,0.080979,0.764214
500,35.439999,20.220000,0.385757,0.098498,0.663705
1000,40.680000,17.000000,0.296471,0.104723,0.590840
1500,45.320000,15.000000,0.192000,0.103759,0.559040
2000,40.040001,14.020000,0.122682,0.103249,0.539415
2500,38.099998,13.020000,0.079877,0.109516,0.509311
3000,45.299999,12.840000,0.046729,0.114000,0.512190
3500,36.799999,12.480000,0.032051,0.108878,0.504103
4000,44.480000,12.400000,0.025806,0.098719,0.504041
4500,39.580002,12.160000,0.009868,0.106079,0.493806
5000,45.820000,12.280000,0.009772,0.106618,0.489045
