generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.540001,20.060000,0.434696,0.099878,0.642121
500,41.439999,16.740000,0.286738,0.103646,0.582845
1000,30.780001,15.340000,0.177314,0.099656,0.566292
1500,40.820000,14.260000,0.112202,0.095449,0.553955
2000,45.959999,13.460000,0.068351,0.108296,0.536471
2500,39.700001,13.260000,0.042232,0.104292,0.531954
3000,38.380001,12.840000,0.024922,0.105009,0.517905
3500,36.639999,12.580000,0.015898,0.094361,0.512782
4000,32.799999,12.480000,0.006410,0.101161,0.505629
4500,39.279999,11.960000,0.006689,0.112798,0.478317
5000,43.380001,11.440000,0.006993,0.113043,0.464579
