generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.920000,19.260000,0.396677,0.103850,0.630518
500,41.180000,16.380000,0.285714,0.106065,0.574994
1000,40.580002,14.720000,0.171196,0.110359,0.545516
1500,37.540001,13.640000,0.108504,0.103576,0.520002
2000,36.880001,12.680000,0.072555,0.115494,0.500307
2500,40.820000,12.380000,0.042003,0.112695,0.490144
3000,40.040001,12.060000,0.019900,0.111704,0.474803
3500,42.700001,12.720000,0.012579,0.091332,0.523152
4000,43.759998,12.120000,0.006601,0.107676,0.490530
4500,40.799999,11.960000,0.000000,0.105772,0.494135
5000,40.779999,12.320000,0.000000,0.088246,0.505849
