generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.919998,34.540000,0.709902,0.062520,0.911310
500,46.639999,26.400000,0.587879,0.084188,0.761694
1000,31.160000,20.780000,0.440808,0.093805,0.665645
1500,43.639999,17.620000,0.317821,0.103582,0.604745
2000,31.559999,15.820000,0.204804,0.100296,0.576578
2500,39.500000,14.000000,0.151429,0.108889,0.523978
3000,32.820000,13.160000,0.091185,0.111983,0.507075
3500,41.820000,13.240000,0.060423,0.101651,0.513949
4000,42.400002,12.840000,0.043614,0.101127,0.506840
4500,41.880001,13.120000,0.027439,0.104227,0.528258
5000,44.779999,12.560000,0.019108,0.101795,0.491849
