generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.420000,43.980000,0.894952,0.054524,0.991840
500,37.599998,33.660000,0.724896,0.069313,0.875197
1000,37.520000,25.980000,0.566590,0.083749,0.758946
1500,39.220001,20.380000,0.423945,0.099007,0.652158
2000,40.540001,17.120000,0.334112,0.107623,0.581044
2500,37.759998,15.820000,0.242731,0.102948,0.562828
3000,39.980000,14.500000,0.187586,0.112751,0.533381
3500,39.299999,14.240000,0.129213,0.102525,0.536325
4000,44.400002,13.160000,0.079027,0.111022,0.515175
4500,34.060001,12.760000,0.056426,0.099546,0.508042
5000,31.700001,12.020000,0.029950,0.113063,0.478873
