generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.279999,15.240000,0.267717,0.113565,0.538939
500,34.400002,14.520000,0.184573,0.111466,0.534295
1000,43.380001,13.660000,0.117130,0.105978,0.519277
1500,37.619999,13.140000,0.082192,0.106859,0.516417
2000,42.180000,13.440000,0.056548,0.104901,0.539488
2500,40.240002,12.240000,0.026144,0.109061,0.493525
3000,36.119999,11.920000,0.016779,0.108093,0.477777
3500,42.560001,12.360000,0.009709,0.098095,0.492867
4000,39.160000,12.120000,0.009901,0.099520,0.490299
4500,37.020000,12.300000,0.000000,0.105521,0.496277
5000,40.119999,12.860000,0.000000,0.099929,0.522734
