generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.000000,43.980000,0.900409,0.055270,0.986835
500,45.500000,32.180000,0.702300,0.073479,0.851630
1000,34.520000,24.360000,0.553366,0.092118,0.717482
1500,38.599998,18.880000,0.381356,0.099685,0.619816
2000,36.880001,16.120000,0.267990,0.105226,0.570513
2500,30.240000,15.480000,0.196382,0.100427,0.570709
3000,40.560001,13.840000,0.130058,0.109383,0.531910
3500,47.400002,13.300000,0.072180,0.092121,0.529074
4000,38.360001,12.220000,0.042553,0.112962,0.485737
4500,42.139999,12.080000,0.029801,0.105146,0.484269
5000,40.759998,12.120000,0.023102,0.110183,0.480327
