generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.900002,4.760000,0.109244,0.261413,0.172219
500,39.580002,9.240000,0.034632,0.141780,0.364961
1000,36.959999,10.780000,0.025974,0.126320,0.440690
1500,39.439999,11.820000,0.016920,0.108164,0.483340
2000,39.840000,12.240000,0.013072,0.112048,0.497930
2500,38.900002,11.820000,0.010152,0.096351,0.492702
3000,40.439999,11.560000,0.010381,0.109526,0.467436
3500,41.860001,12.660000,0.003160,0.100608,0.509499
4000,41.840000,12.320000,0.003247,0.095575,0.505932
4500,41.480000,12.080000,0.000000,0.104073,0.488387
5000,40.660000,12.340000,0.000000,0.106934,0.496567
