generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.160000,39.100000,0.796931,0.056731,0.959652
500,28.040001,29.020000,0.651964,0.081285,0.797582
1000,39.500000,22.380000,0.491510,0.095547,0.690118
1500,37.119999,19.080000,0.373166,0.099069,0.634537
2000,29.500000,16.600000,0.257831,0.102797,0.584968
2500,35.299999,15.740000,0.170267,0.095199,0.587490
3000,40.220001,14.360000,0.128134,0.102179,0.553485
3500,38.040001,12.880000,0.068323,0.104769,0.505629
4000,35.560001,12.700000,0.053543,0.101624,0.507474
4500,36.779999,12.520000,0.015974,0.097979,0.506975
5000,35.619999,12.780000,0.015649,0.111681,0.517130
